,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,ApplicantIncome_log,LoanAmount_log,Loan_Amount_Term_log
712,LP001517,Male,Yes,3,Graduate,No,9719.0,0.0,61.0,360.0,1.0,Urban,Y,9.181940897454485,4.127134385045092,5.8888779583328805
713,LP001527,Male,Yes,3,Graduate,No,6835.0,0.0,188.0,360.0,0.8846072625899493,Semiurban,Y,8.829958044235482,5.241747015059643,5.8888779583328805
714,LP001534,Male,No,0,Graduate,No,4452.0,0.0,131.0,360.0,1.0,Rural,Y,8.401333305321703,4.882801922586371,5.8888779583328805
715,LP001542,Female,Yes,0,Graduate,No,2262.0,0.0,122.35591277695039,480.0,0.0,Semiurban,Y,7.724446645633537,4.822272941862824,6.175867270105761
716,LP001547,Male,Yes,1,Graduate,No,3901.0,0.0,116.0,360.0,1.0,Urban,Y,8.269244521183056,4.762173934797756,5.8888779583328805
717,LP001548,Male,Yes,2,Not Graduate,No,2687.0,0.0,50.0,180.0,1.0,Rural,Y,7.89655270164304,3.9318256327243257,5.198497031265826
718,LP001558,Male,No,0,Graduate,No,2243.0,2233.0,107.0,360.0,0.8947477702693861,Semiurban,Y,7.716015266642587,4.68213122712422,5.8888779583328805
719,LP001561,Female,Yes,0,Graduate,No,3417.0,1287.0,200.0,360.0,1.0,Semiurban,Y,8.136810863675537,5.303304908059076,5.8888779583328805
720,LP001563,Male,No,0,Graduate,No,1596.0,1760.0,119.0,360.0,0.0,Urban,Y,7.3758821482150125,4.787491742782046,5.8888779583328805
721,LP001567,Male,Yes,3,Graduate,No,4513.0,0.0,120.0,360.0,1.0,Rural,Y,8.414938957377482,4.795790545596741,5.8888779583328805
722,LP001568,Male,Yes,0,Graduate,No,4500.0,0.0,140.0,360.0,1.0,Semiurban,Y,8.412054873292933,4.948759890378168,5.8888779583328805
723,LP001573,Male,Yes,0,Not Graduate,No,4523.0,1350.0,165.0,360.0,1.0,Urban,Y,8.41715183723601,5.111987788356544,5.8888779583328805
724,LP001584,Female,No,0,Graduate,Yes,4742.0,0.0,108.0,360.0,1.0,Semiurban,Y,8.464425125877582,4.6913478822291435,5.8888779583328805
725,LP001587,Male,Yes,0,Graduate,No,4082.0,0.0,93.0,360.0,1.0,Semiurban,Y,8.314587291319576,4.543294782270004,5.8888779583328805
726,LP001589,Female,No,0,Graduate,No,3417.0,0.0,102.0,360.0,1.0,Urban,Y,8.136810863675537,4.634728988229636,5.8888779583328805
727,LP001591,Female,Yes,2,Graduate,No,2922.0,3396.0,122.0,360.0,1.0,Semiurban,Y,7.980365765111246,4.812184355372417,5.8888779583328805
728,LP001599,Male,Yes,0,Graduate,No,4167.0,4754.0,160.0,360.0,1.0,Rural,Y,8.335191583433202,5.081404364984463,5.8888779583328805
729,LP001601,Male,No,3,Graduate,No,4243.0,4123.0,157.0,360.0,0.8481759831067173,Semiurban,Y,8.353261499733874,5.062595033026967,5.8888779583328805
730,LP001607,Female,No,0,Not Graduate,No,0.0,1760.0,180.0,360.0,1.0,Semiurban,Y,0.0,5.198497031265826,5.8888779583328805
731,LP001611,Male,Yes,1,Graduate,No,1516.0,2900.0,80.0,340.6217088640749,0.0,Rural,Y,7.324489979348532,4.394449154672439,5.802297916032798
732,LP001613,Female,No,0,Graduate,No,1762.0,2666.0,104.0,360.0,0.0,Urban,Y,7.47477218239787,4.653960350157523,5.8888779583328805
733,LP001622,Male,Yes,2,Graduate,No,724.0,3510.0,213.0,360.0,0.0,Rural,Y,6.586171654854675,5.365976015021851,5.8888779583328805
734,LP001627,Male,No,0,Graduate,No,3125.0,0.0,65.0,360.0,1.0,Urban,Y,8.047509510981422,4.189654742026425,5.8888779583328805
735,LP001650,Male,Yes,0,Graduate,No,2333.0,3803.0,146.0,360.0,1.0,Rural,Y,7.755338812846501,4.990432586778736,5.8888779583328805
736,LP001651,Male,Yes,3,Graduate,No,3350.0,1560.0,135.0,360.0,1.0,Urban,Y,8.11701408773731,4.912654885736052,5.8888779583328805
737,LP001652,Male,No,0,Graduate,No,2500.0,6414.0,187.0,360.0,0.0,Rural,Y,7.824445930877619,5.236441962829949,5.8888779583328805
738,LP001655,Female,No,0,Graduate,No,12500.0,0.0,300.0,360.0,0.0,Urban,Y,9.433563920090563,5.707110264748875,5.8888779583328805
739,LP001660,Male,No,0,Graduate,No,4667.0,0.0,120.0,360.0,1.0,Semiurban,Y,8.448485993406447,4.795790545596741,5.8888779583328805
740,LP001662,Male,No,0,Graduate,No,6500.0,0.0,71.0,360.0,0.0,Urban,Y,8.77971129020447,4.276666119016055,5.8888779583328805
741,LP001663,Male,Yes,2,Graduate,No,7500.0,0.0,225.0,360.0,1.0,Urban,Y,8.922791623969637,5.420534999272286,5.8888779583328805
742,LP001667,Male,No,0,Graduate,No,3073.0,0.0,70.0,180.0,1.0,Urban,Y,8.03073492409854,4.2626798770413155,5.198497031265826
743,LP001695,Male,Yes,1,Not Graduate,No,3321.0,2088.0,70.0,334.42404323221626,1.0,Semiurban,Y,8.10832229017324,4.2626798770413155,5.773701697015575
744,LP001703,Male,Yes,0,Graduate,No,3333.0,1270.0,124.0,360.0,1.0,Urban,Y,8.111928063310739,4.8283137373023015,5.8888779583328805
745,LP001718,Male,No,0,Graduate,No,3391.0,0.0,132.0,360.0,1.0,Rural,Y,8.129174996911793,4.890349128221754,5.8888779583328805
746,LP001728,Male,Yes,1,Graduate,Yes,3343.0,1517.0,105.0,360.0,1.0,Rural,Y,8.114922974204593,4.663439094112067,5.8888779583328805
747,LP001735,Female,No,1,Graduate,No,3620.0,0.0,90.0,360.0,1.0,Urban,Y,8.19450550976564,4.51085950651685,5.8888779583328805
748,LP001737,Male,No,0,Graduate,No,4000.0,0.0,83.0,84.0,1.0,Urban,Y,8.294299608857235,4.430816798843313,4.442651256490317
749,LP001739,Male,Yes,0,Graduate,No,4258.0,0.0,125.0,360.0,1.0,Urban,Y,8.356789669923213,4.836281906951478,5.8888779583328805
750,LP001742,Male,Yes,2,Graduate,No,4500.0,0.0,147.0,360.0,1.0,Rural,Y,8.412054873292933,4.997212273764115,5.8888779583328805
751,LP001757,Male,Yes,1,Graduate,No,2014.0,2925.0,120.0,360.0,1.0,Rural,Y,7.608374474380783,4.795790545596741,5.8888779583328805
752,LP001769,Male,No,0,Graduate,No,3333.0,1250.0,110.0,360.0,1.0,Semiurban,Y,8.111928063310739,4.709530201312334,5.8888779583328805
753,LP001771,Female,No,3,Graduate,No,4083.0,0.0,103.0,360.0,0.8528817803337438,Semiurban,Y,8.314832179284556,4.6443908991413725,5.8888779583328805
754,LP001785,Male,No,0,Graduate,No,4727.0,0.0,150.0,360.0,0.0,Rural,Y,8.461257559085935,5.017279836814924,5.8888779583328805
755,LP001787,Male,Yes,3,Graduate,No,3089.0,2999.0,100.0,240.0,1.0,Rural,Y,8.035926369891792,4.61512051684126,5.484796933490655
756,LP001789,Male,Yes,3,Not Graduate,No,6794.0,528.0,139.0,360.0,0.0,Urban,Y,8.823942326585245,4.941642422609304,5.8888779583328805
757,LP001791,Male,Yes,0,Graduate,Yes,32000.0,0.0,550.0,360.0,0.9698306340048731,Semiurban,Y,10.373522431293592,6.311734809152915,5.8888779583328805
758,LP001794,Male,Yes,2,Graduate,Yes,10890.0,0.0,260.0,12.0,1.0,Rural,Y,9.295692039075686,5.564520407322694,2.5649493574615367
759,LP001797,Female,No,0,Graduate,No,12941.0,0.0,150.0,300.0,1.0,Urban,Y,9.468233115617211,5.017279836814924,5.707110264748875
760,LP001815,Male,No,0,Not Graduate,No,3276.0,0.0,90.0,360.0,1.0,Semiurban,Y,8.094683648698815,4.51085950651685,5.8888779583328805
761,LP001817,Male,No,0,Not Graduate,Yes,8703.0,0.0,199.0,360.0,0.0,Rural,Y,9.071537969095724,5.298317366548036,5.8888779583328805
762,LP001818,Male,Yes,1,Graduate,No,4742.0,717.0,139.0,360.0,1.0,Semiurban,Y,8.464425125877582,4.941642422609304,5.8888779583328805
763,LP001822,Male,No,0,Graduate,No,5900.0,0.0,150.0,360.0,1.0,Urban,Y,8.682877107057168,5.017279836814924,5.8888779583328805
764,LP001827,Male,No,0,Graduate,No,3071.0,4309.0,180.0,360.0,1.0,Urban,Y,8.030084094267563,5.198497031265826,5.8888779583328805
765,LP001831,Male,Yes,0,Graduate,No,2783.0,1456.0,113.0,360.0,1.0,Urban,Y,7.931644021454311,4.736198448394496,5.8888779583328805
766,LP001842,Male,No,0,Graduate,No,5000.0,0.0,148.0,360.0,1.0,Rural,Y,8.517393171418904,5.003946305945459,5.8888779583328805
767,LP001853,Male,Yes,1,Not Graduate,No,2463.0,2360.0,117.0,360.0,0.0,Urban,Y,7.80954132465341,4.770684624465665,5.8888779583328805
768,LP001855,Male,Yes,2,Graduate,No,4855.0,0.0,72.0,360.0,1.0,Rural,Y,8.487970332739334,4.290459441148391,5.8888779583328805
769,LP001857,Male,No,0,Not Graduate,Yes,1599.0,2474.0,125.0,300.0,1.0,Semiurban,Y,7.3777589082278725,4.836281906951478,5.707110264748875
770,LP001862,Male,Yes,2,Graduate,Yes,4246.0,4246.0,214.0,360.0,1.0,Urban,Y,8.353968130313271,5.3706380281276624,5.8888779583328805
771,LP001867,Male,Yes,0,Graduate,No,4333.0,2291.0,133.0,350.0,1.0,Rural,Y,8.374246182096304,4.897839799950911,5.860786223465865
772,LP001878,Male,No,1,Graduate,No,5823.0,2529.0,187.0,360.0,1.0,Semiurban,Y,8.669742589876522,5.236441962829949,5.8888779583328805
773,LP001881,Male,Yes,0,Not Graduate,No,7895.0,0.0,143.0,360.0,1.0,Rural,Y,8.974111581113318,4.969813299576001,5.8888779583328805
774,LP001886,Male,No,0,Graduate,No,4150.0,4256.0,209.0,360.0,1.0,Rural,Y,8.33110454805304,5.3471075307174685,5.8888779583328805
775,LP001906,Male,No,0,Graduate,No,2964.0,0.0,84.0,360.0,0.0,Semiurban,Y,7.994632311431825,4.442651256490317,5.8888779583328805
776,LP001909,Male,No,0,Graduate,No,5583.0,0.0,116.0,360.0,1.0,Urban,Y,8.627660644442209,4.762173934797756,5.8888779583328805
777,LP001911,Female,No,0,Graduate,No,2708.0,0.0,65.0,360.0,1.0,Rural,Y,7.904334842085095,4.189654742026425,5.8888779583328805
778,LP001921,Male,No,1,Graduate,No,3180.0,2370.0,80.0,240.0,0.9027427832471446,Rural,Y,8.064950891749143,4.394449154672439,5.484796933490655
779,LP001923,Male,No,0,Not Graduate,No,2268.0,0.0,170.0,360.0,0.0,Semiurban,Y,7.727094484779841,5.14166355650266,5.8888779583328805
780,LP001933,Male,No,2,Not Graduate,No,1141.0,2017.0,120.0,360.0,0.0,Urban,Y,7.040536390215956,4.795790545596741,5.8888779583328805
781,LP001943,Male,Yes,0,Graduate,No,3042.0,3167.0,135.0,360.0,1.0,Urban,Y,8.02059914989697,4.912654885736052,5.8888779583328805
782,LP001950,Female,Yes,3,Graduate,No,1750.0,2935.0,94.0,360.0,0.0,Semiurban,Y,7.467942332285852,4.553876891600541,5.8888779583328805
783,LP001959,Female,Yes,1,Graduate,No,3564.0,0.0,79.0,360.0,1.0,Rural,Y,8.178919332848396,4.382026634673881,5.8888779583328805
784,LP001961,Female,No,0,Graduate,No,3958.0,0.0,110.0,360.0,1.0,Rural,Y,8.28374674710613,4.709530201312334,5.8888779583328805
785,LP001973,Male,Yes,2,Not Graduate,No,4483.0,0.0,130.0,360.0,1.0,Rural,Y,8.40827078419205,4.875197323201151,5.8888779583328805
786,LP001975,Male,Yes,0,Graduate,No,5225.0,0.0,143.0,360.0,1.0,Rural,Y,8.561401446080557,4.969813299576001,5.8888779583328805
787,LP001979,Male,No,0,Graduate,No,3017.0,2845.0,159.0,180.0,0.0,Urban,Y,8.012349639327795,5.075173815233827,5.198497031265826
788,LP001995,Male,Yes,0,Not Graduate,No,2431.0,1820.0,110.0,360.0,0.0,Rural,Y,7.796469243086058,4.709530201312334,5.8888779583328805
789,LP001999,Male,Yes,2,Graduate,No,4912.0,4614.0,160.0,360.0,1.0,Rural,Y,8.499640032168648,5.081404364984463,5.8888779583328805
790,LP002007,Male,Yes,2,Not Graduate,No,2500.0,3333.0,131.0,360.0,1.0,Urban,Y,7.824445930877619,4.882801922586371,5.8888779583328805
791,LP002009,Female,No,0,Graduate,No,2918.0,0.0,65.0,360.0,0.9076387782552232,Rural,Y,7.978996370854115,4.189654742026425,5.8888779583328805
792,LP002016,Male,Yes,2,Graduate,No,5128.0,0.0,143.0,360.0,1.0,Rural,Y,8.542665987389269,4.969813299576001,5.8888779583328805
793,LP002017,Male,Yes,3,Graduate,No,15312.0,0.0,187.0,360.0,0.9124936190483353,Urban,Y,9.636457419815208,5.236441962829949,5.8888779583328805
794,LP002018,Male,Yes,2,Graduate,No,3958.0,2632.0,160.0,360.0,1.0,Semiurban,Y,8.28374674710613,5.081404364984463,5.8888779583328805
795,LP002027,Male,Yes,0,Graduate,No,4334.0,2945.0,165.0,360.0,1.0,Semiurban,Y,8.374476889214643,5.111987788356544,5.8888779583328805
796,LP002028,Male,Yes,2,Graduate,No,4358.0,0.0,110.0,360.0,1.0,Urban,Y,8.379997952238393,4.709530201312334,5.8888779583328805
797,LP002042,Female,Yes,1,Graduate,No,4000.0,3917.0,173.0,360.0,1.0,Rural,Y,8.294299608857235,5.159055299214529,5.8888779583328805
798,LP002045,Male,Yes,3,Graduate,No,10166.0,750.0,150.0,338.4104159149972,1.0,Urban,Y,9.226902460275161,5.017279836814924,5.791152823310277
799,LP002046,Male,Yes,0,Not Graduate,No,4483.0,0.0,135.0,360.0,0.9096841831195297,Semiurban,Y,8.40827078419205,4.912654885736052,5.8888779583328805
800,LP002047,Male,Yes,2,Not Graduate,No,4521.0,1184.0,150.0,360.0,1.0,Semiurban,Y,8.416709652837914,5.017279836814924,5.8888779583328805
801,LP002056,Male,Yes,2,Graduate,No,9167.0,0.0,235.0,360.0,1.0,Semiurban,Y,9.12347443895452,5.4638318050256105,5.8888779583328805
802,LP002057,Male,Yes,0,Not Graduate,No,13083.0,0.0,154.20464384340028,360.0,1.0,Rural,Y,9.479145388658274,4.9118839689348786,5.8888779583328805
803,LP002059,Male,Yes,2,Graduate,No,7874.0,3967.0,336.0,360.0,1.0,Rural,Y,8.971448463693834,5.820082930352362,5.8888779583328805
804,LP002062,Female,Yes,1,Graduate,No,4333.0,0.0,132.0,84.0,1.0,Rural,Y,8.374246182096304,4.890349128221754,4.442651256490317
805,LP002064,Male,No,0,Graduate,No,4083.0,0.0,96.0,360.0,1.0,Urban,Y,8.314832179284556,4.574710978503383,5.8888779583328805
806,LP002069,Male,Yes,2,Not Graduate,No,3785.0,2912.0,180.0,360.0,0.0,Rural,Y,8.239065331769268,5.198497031265826,5.8888779583328805
807,LP002070,Male,Yes,3,Not Graduate,No,2654.0,1998.0,128.0,360.0,0.0,Rural,Y,7.884199933676039,4.859812404361672,5.8888779583328805
808,LP002077,Male,Yes,1,Graduate,No,10000.0,2690.0,412.0,360.0,1.0,Semiurban,Y,9.210440366976517,6.023447592961033,5.8888779583328805
809,LP002083,Male,No,0,Graduate,Yes,5833.0,0.0,116.0,360.0,1.0,Urban,Y,8.671458150427666,4.762173934797756,5.8888779583328805
810,LP002090,Male,Yes,1,Graduate,No,4796.0,0.0,114.0,360.0,0.0,Semiurban,Y,8.475746001502063,4.74493212836325,5.8888779583328805
811,LP002096,Male,Yes,0,Not Graduate,No,2000.0,1600.0,115.0,360.0,1.0,Rural,Y,7.601402334583733,4.7535901911063645,5.8888779583328805
812,LP002099,Male,Yes,2,Graduate,No,2540.0,700.0,104.0,360.0,0.0,Urban,Y,7.840312983320164,4.653960350157523,5.8888779583328805
813,LP002102,Male,Yes,0,Graduate,Yes,1900.0,1442.0,88.0,360.0,1.0,Rural,Y,7.550135342488429,4.48863636973214,5.8888779583328805
814,LP002105,Male,Yes,0,Graduate,Yes,8706.0,0.0,108.0,480.0,1.0,Rural,Y,9.071882578828616,4.6913478822291435,6.175867270105761
815,LP002107,Male,Yes,3,Not Graduate,No,2855.0,542.0,90.0,360.0,1.0,Urban,Y,7.957177323459475,4.51085950651685,5.8888779583328805
816,LP002111,Male,Yes,0,Graduate,No,3016.0,1300.0,100.0,360.0,0.9283414024974699,Urban,Y,8.012018239159062,4.61512051684126,5.8888779583328805
817,LP002117,Female,Yes,0,Graduate,No,3159.0,2374.0,108.0,360.0,1.0,Semiurban,Y,8.058327306580958,4.6913478822291435,5.8888779583328805
818,LP002118,Female,No,0,Graduate,No,1937.0,1152.0,78.0,360.0,1.0,Semiurban,Y,7.569411792450712,4.3694478524670215,5.8888779583328805
819,LP002123,Male,Yes,0,Graduate,No,2613.0,2417.0,123.0,360.0,1.0,Semiurban,Y,7.868636894184167,4.820281565605037,5.8888779583328805
820,LP002125,Male,Yes,1,Graduate,No,4960.0,2600.0,187.0,360.0,1.0,Semiurban,Y,8.509362612301048,5.236441962829949,5.8888779583328805
821,LP002148,Male,Yes,1,Graduate,No,3074.0,1083.0,146.0,360.0,1.0,Semiurban,Y,8.031060180240619,4.990432586778736,5.8888779583328805
822,LP002152,Female,No,0,Graduate,No,4213.0,0.0,80.0,360.0,1.0,Urban,Y,8.346167594364134,4.394449154672439,5.8888779583328805
823,LP002165,Male,No,1,Not Graduate,No,2038.0,4027.0,100.0,360.0,1.0,Rural,Y,7.620214770574455,4.61512051684126,5.8888779583328805
824,LP002167,Female,No,0,Graduate,No,2362.0,0.0,55.0,360.0,1.0,Urban,Y,7.767687277186908,4.02535169073515,5.8888779583328805
825,LP002168,Male,No,0,Graduate,No,5333.0,2400.0,200.0,360.0,0.0,Rural,Y,8.58185670474196,5.303304908059076,5.8888779583328805
826,LP002172,Male,Yes,3,Graduate,Yes,5384.0,0.0,150.0,360.0,1.0,Semiurban,Y,8.591372589590488,5.017279836814924,5.8888779583328805
827,LP002176,Male,No,0,Graduate,No,5708.0,0.0,150.0,360.0,1.0,Rural,Y,8.64979915596426,5.017279836814924,5.8888779583328805
828,LP002183,Male,Yes,0,Not Graduate,No,3754.0,3719.0,118.0,340.2287645032759,1.0,Rural,Y,8.230843564198235,4.77912349311153,5.7962810926284565
829,LP002184,Male,Yes,0,Not Graduate,No,2914.0,2130.0,150.0,300.0,1.0,Urban,Y,7.977625098784593,5.017279836814924,5.707110264748875
830,LP002186,Male,Yes,0,Not Graduate,No,2747.0,2458.0,118.0,36.0,1.0,Semiurban,Y,7.91862865334224,4.77912349311153,3.6109179126442243
831,LP002192,Male,Yes,0,Graduate,No,7830.0,2183.0,212.0,360.0,1.0,Rural,Y,8.965845494750937,5.3612921657094255,5.8888779583328805
832,LP002195,Male,Yes,1,Graduate,Yes,3507.0,3148.0,212.0,360.0,1.0,Rural,Y,8.162801353492073,5.3612921657094255,5.8888779583328805
833,LP002208,Male,Yes,1,Graduate,No,3747.0,2139.0,125.0,360.0,1.0,Urban,Y,8.228977643358313,4.836281906951478,5.8888779583328805
834,LP002212,Male,Yes,0,Graduate,No,2166.0,2166.0,108.0,360.0,0.9110222168001072,Urban,Y,7.681099001536359,4.6913478822291435,5.8888779583328805
835,LP002240,Male,Yes,0,Not Graduate,No,3500.0,2168.0,149.0,360.0,1.0,Rural,Y,8.160803920954665,5.0106352940962555,5.8888779583328805
836,LP002245,Male,Yes,2,Not Graduate,No,2896.0,0.0,80.0,480.0,1.0,Urban,Y,7.9714309977693505,4.394449154672439,6.175867270105761
837,LP002253,Female,No,1,Graduate,No,5062.0,0.0,152.0,300.0,1.0,Rural,Y,8.529714471969909,5.030437921392435,5.707110264748875
838,LP002256,Female,No,2,Graduate,Yes,5184.0,0.0,187.0,360.0,0.0,Semiurban,Y,8.553525120663627,5.236441962829949,5.8888779583328805
839,LP002257,Female,No,0,Graduate,No,2545.0,0.0,74.0,360.0,1.0,Urban,Y,7.842278779117352,4.31748811353631,5.8888779583328805
840,LP002264,Male,Yes,0,Graduate,No,2553.0,1768.0,102.0,360.0,1.0,Urban,Y,7.845416036592485,4.634728988229636,5.8888779583328805
841,LP002270,Male,Yes,1,Graduate,No,3436.0,3809.0,100.0,360.0,1.0,Rural,Y,8.142354276849835,4.61512051684126,5.8888779583328805
842,LP002279,Male,No,0,Graduate,No,2412.0,2755.0,130.0,360.0,1.0,Rural,Y,7.7886260656250315,4.875197323201151,5.8888779583328805
843,LP002286,Male,Yes,3,Not Graduate,No,5180.0,0.0,125.0,360.0,0.0,Urban,Y,8.552753366814787,4.836281906951478,5.8888779583328805
844,LP002294,Male,No,0,Graduate,No,14911.0,14507.0,130.0,360.0,1.0,Semiurban,Y,9.609921536925372,4.875197323201151,5.8888779583328805
845,LP002298,Male,No,0,Graduate,Yes,2860.0,2988.0,138.0,360.0,1.0,Urban,Y,7.95892649305011,4.9344739331306915,5.8888779583328805
846,LP002306,Male,Yes,0,Graduate,No,1173.0,1594.0,28.0,180.0,1.0,Rural,Y,7.068172000388042,3.367295829986474,5.198497031265826
847,LP002310,Female,No,1,Graduate,No,7600.0,0.0,92.0,360.0,1.0,Semiurban,Y,8.936035096566041,4.532599493153256,5.8888779583328805
848,LP002311,Female,Yes,0,Graduate,No,2157.0,1788.0,104.0,360.0,1.0,Urban,Y,7.67693714581808,4.653960350157523,5.8888779583328805
849,LP002316,Male,No,0,Graduate,No,2231.0,2774.0,176.0,360.0,0.0,Urban,Y,7.710653323501202,5.176149732573829,5.8888779583328805
850,LP002321,Female,No,0,Graduate,No,2274.0,5211.0,117.0,360.0,0.0,Semiurban,Y,7.729735331385051,4.770684624465665,5.8888779583328805
851,LP002325,Male,Yes,2,Not Graduate,No,6166.0,13983.0,102.0,360.0,1.0,Rural,Y,8.726967774991493,4.634728988229636,5.8888779583328805
852,LP002326,Male,Yes,2,Not Graduate,No,2513.0,1110.0,107.0,360.0,1.0,Semiurban,Y,7.829630389150193,4.68213122712422,5.8888779583328805
853,LP002329,Male,No,0,Graduate,No,4333.0,0.0,66.0,480.0,1.0,Urban,Y,8.374246182096304,4.204692619390966,6.175867270105761
854,LP002333,Male,No,0,Not Graduate,No,3844.0,0.0,105.0,360.0,1.0,Urban,Y,8.254528881939745,4.663439094112067,5.8888779583328805
855,LP002339,Male,Yes,0,Graduate,No,3887.0,1517.0,105.0,360.0,0.0,Semiurban,Y,8.265650165580329,4.663439094112067,5.8888779583328805
856,LP002344,Male,Yes,0,Graduate,No,3510.0,828.0,105.0,360.0,1.0,Semiurban,Y,8.163656176168432,4.663439094112067,5.8888779583328805
857,LP002346,Male,Yes,0,Graduate,No,2539.0,1704.0,125.0,360.0,0.0,Rural,Y,7.8399193600125825,4.836281906951478,5.8888779583328805
858,LP002354,Female,No,0,Not Graduate,No,2107.0,0.0,64.0,360.0,1.0,Semiurban,Y,7.653494909661253,4.174387269895637,5.8888779583328805
859,LP002355,Male,Yes,0,Graduate,No,3186.0,3145.0,150.0,180.0,0.0,Semiurban,Y,8.066835314417336,5.017279836814924,5.198497031265826
860,LP002358,Male,Yes,2,Graduate,Yes,5000.0,2166.0,150.0,360.0,1.0,Urban,Y,8.517393171418904,5.017279836814924,5.8888779583328805
861,LP002360,Male,Yes,0,Graduate,No,10000.0,0.0,152.48277374805696,360.0,1.0,Urban,Y,9.210440366976517,4.887791649757321,5.8888779583328805
862,LP002375,Male,Yes,0,Not Graduate,Yes,3943.0,0.0,64.0,360.0,1.0,Semiurban,Y,8.279950715722526,4.174387269895637,5.8888779583328805
863,LP002376,Male,No,0,Graduate,No,2925.0,0.0,40.0,180.0,1.0,Rural,Y,7.98139158158007,3.713572066704308,5.198497031265826
864,LP002383,Male,Yes,3,Graduate,No,3242.0,437.0,142.0,480.0,0.0,Urban,Y,8.084254106307318,4.962844630259907,6.175867270105761
865,LP002385,Male,Yes,0,Graduate,No,3863.0,0.0,70.0,300.0,1.0,Semiurban,Y,8.259458195332408,4.2626798770413155,5.707110264748875
866,LP002389,Female,No,1,Graduate,No,4028.0,0.0,131.0,360.0,1.0,Semiurban,Y,8.301273485191347,4.882801922586371,5.8888779583328805
867,LP002394,Male,Yes,2,Graduate,No,4010.0,1025.0,120.0,360.0,1.0,Urban,Y,8.296795865770052,4.795790545596741,5.8888779583328805
868,LP002397,Female,Yes,1,Graduate,No,3719.0,1585.0,114.0,360.0,1.0,Urban,Y,8.221478947267192,4.74493212836325,5.8888779583328805
869,LP002399,Male,No,0,Graduate,No,2858.0,0.0,123.0,360.0,0.0,Rural,Y,7.958227192322312,4.820281565605037,5.8888779583328805
870,LP002400,Female,Yes,0,Graduate,No,3833.0,0.0,92.0,360.0,1.0,Rural,Y,8.251663923605589,4.532599493153256,5.8888779583328805
871,LP002402,Male,Yes,0,Graduate,No,3333.0,4288.0,160.0,360.0,1.0,Urban,Y,8.111928063310739,5.081404364984463,5.8888779583328805
872,LP002412,Male,Yes,0,Graduate,No,3007.0,3725.0,151.0,360.0,1.0,Rural,Y,8.00903068506973,5.0238805208462765,5.8888779583328805
873,LP002415,Female,No,1,Graduate,No,1850.0,4583.0,81.0,360.0,0.8491157670391465,Rural,Y,7.523481312573497,4.406719247264253,5.8888779583328805
874,LP002417,Male,Yes,3,Not Graduate,No,2792.0,2619.0,171.0,360.0,1.0,Semiurban,Y,7.934871565945177,5.147494476813453,5.8888779583328805
875,LP002420,Male,Yes,0,Graduate,No,2982.0,1550.0,110.0,360.0,1.0,Semiurban,Y,8.000684784514748,4.709530201312334,5.8888779583328805
876,LP002425,Male,No,0,Graduate,No,3417.0,738.0,100.0,360.0,0.903955174656103,Rural,Y,8.136810863675537,4.61512051684126,5.8888779583328805
877,LP002433,Male,Yes,1,Graduate,No,18840.0,0.0,234.0,360.0,1.0,Rural,Y,9.843790625278,5.459585514144159,5.8888779583328805
878,LP002440,Male,Yes,2,Graduate,No,2995.0,1120.0,184.0,360.0,1.0,Rural,Y,8.005033344637111,5.220355825078324,5.8888779583328805
879,LP002441,Male,No,0,Graduate,No,3579.0,3308.0,138.0,360.0,0.9007596193454233,Semiurban,Y,8.183118079394745,4.9344739331306915,5.8888779583328805
880,LP002442,Female,Yes,1,Not Graduate,No,3835.0,1400.0,112.0,480.0,0.0,Urban,Y,8.252185436003328,4.727387818712341,6.175867270105761
881,LP002445,Female,No,1,Not Graduate,No,3854.0,3575.0,117.0,360.0,1.0,Rural,Y,8.25712628599743,4.770684624465665,5.8888779583328805
882,LP002450,Male,Yes,2,Graduate,No,5833.0,750.0,49.0,360.0,0.0,Rural,Y,8.671458150427666,3.912023005428146,5.8888779583328805
883,LP002471,Male,No,0,Graduate,No,3508.0,0.0,99.0,360.0,1.0,Rural,Y,8.163086375583216,4.605170185988092,5.8888779583328805
884,LP002476,Female,Yes,3,Not Graduate,No,1635.0,2444.0,99.0,360.0,1.0,Urban,Y,7.400009517162692,4.605170185988092,5.8888779583328805
885,LP002482,Female,No,0,Graduate,Yes,3333.0,3916.0,212.0,360.0,1.0,Rural,Y,8.111928063310739,5.3612921657094255,5.8888779583328805
886,LP002485,Male,No,1,Graduate,No,24797.0,0.0,240.0,360.0,1.0,Semiurban,Y,10.118518283739787,5.484796933490655,5.8888779583328805
887,LP002495,Male,Yes,2,Graduate,No,5667.0,440.0,130.0,360.0,0.0,Semiurban,Y,8.64259160081057,4.875197323201151,5.8888779583328805
888,LP002496,Female,No,0,Graduate,No,3500.0,0.0,94.0,360.0,0.0,Semiurban,Y,8.160803920954665,4.553876891600541,5.8888779583328805
889,LP002523,Male,Yes,3,Graduate,No,2773.0,1497.0,108.0,360.0,1.0,Semiurban,Y,7.928045600874777,4.6913478822291435,5.8888779583328805
890,LP002542,Male,Yes,0,Graduate,No,6500.0,0.0,144.0,360.0,1.0,Urban,Y,8.77971129020447,4.976733742420574,5.8888779583328805
